0x14ffd18de1,bayonetta_airshooter
0x0c73953334,donkey_entry
0x120deeeb9e,donkey_entryobject
0x0abba2590c,donkey_esa
0x1535dd78dd,donkey_escapeairdummy
0x0dc4d53e7f,donkey_esword
0x10531e6c66,donkey_explosion
0x157d137f04,donkey_explosiveflame
0x1d71c2f12c,donkey_explosiveflame_reserve
0x14b8cafea8,donkey_exprosiveshot
0x0c78a86991,donkey_fairy
0x1207524d1a,donkey_falconpunch
0x0cb55d971c,donkey_fence
0x10f0685a21,donkey_finalbeam
0x10e1415a73,donkey_finalbird
0x0f9db2a779,donkey_finalcan
0x123ff5bb19,donkey_finalcutter
0x1690b0b99a,donkey_finalcuttershot
0x0f7fa224d6,donkey_finaldog
0x101270613a,donkey_finalduck
0x11d56aaddc,donkey_finalenemy
0x1186f86886,donkey_finalgrass
0x12f85a4f40,donkey_finalgunman
0x0caafda59a,donkey_fiora
0x0b843c5cf2,donkey_fire
0x0c49e21161,donkey_fire2
0x0fa4dd7f65,donkey_fireball
0x12cfd8fde3,donkey_firehydrant
0x172fb3c8a6,donkey_firehydrantwater
0x11256ae7ca,donkey_firepillar
0x0f83a15fbe,donkey_firework
0x1268c7eed0,donkey_fishingline
0x11b5009873,donkey_fishingrod
0x1207f4ad1a,donkey_flamepillar
0x0ddfff550f,donkey_flare1
0x0d46f604b5,donkey_flare2
0x11838f8532,donkey_flaredummy
0x14087378e8,donkey_flaregrenades
0x0cf77af147,donkey_flash
0x0dd63ef0fd,donkey_flower
0x10767c6f4c,donkey_flowerpot
0x0b08da7cca,donkey_food
0x0cabb0e868,donkey_forge
0x0cca5fa9fa,donkey_forte
0x10b6adbf31,donkey_fourwings
0x13b4115890,donkey_fullthrottle
0x1044d4d7c9,donkey_furniture
0x0c9c87c1a2,donkey_fusin
0x127daa4ab7,donkey_fusionsword
0x0d585b1ede,donkey_ganond
0x0d91f74bc4,donkey_garlic
0x0b64c9cda9,donkey_gate
0x0c25528344,donkey_gbeam
0x1030faab17,donkey_gekkougas
0x0fe2000b87,donkey_gigafire
0x128a62eaa8,donkey_gimmickjump
0x0e7a504715,donkey_godwing
0x0f4f2d12cc,donkey_gomorrah
0x1011c6e42f,donkey_gongfinal
0x0c5d287b05,donkey_gordo
0x0cf0b931b7,donkey_grass
0x0ecf9bbfeb,donkey_grenade
0x166fffaae1,donkey_grenadelauncher
0x11f68ad934,donkey_groundbomb
0x0a7ec33775,donkey_gun
0x0da9f20e23,donkey_gunman
0x137edd414f,donkey_gunmanbullet
0x138c1c118b,donkey_gunnercharge
0x0ed09f9029,donkey_gunship
0x0bc07371f9,donkey_gyro
0x11c8a27021,donkey_gyroholder
0x0eba139cfd,donkey_hadoken
0x0b40153424,donkey_hair
0x0daf1cbb11,donkey_hammer
0x128ddcf75f,donkey_hardknuckle
0x0aa6535e67,donkey_hat
0x0d0b43df81,donkey_helmet
0x0f8f3a5401,donkey_himohebi
0x106d5db4cf,donkey_himohebi2
0x0bb42f68ac,donkey_hole
0x128983d0cc,donkey_hominglaser
0x13460fe088,donkey_homingtarget
0x0f0dca37a9,donkey_hookshot
0x137981a46c,donkey_hookshothand
0x0bf7bc8efb,donkey_horn
0x0c3a2e815c,donkey_horse
0x0c3f6197d9,donkey_house
0x0f8792eec2,donkey_hugebeam
0x12c59c7b4a,donkey_hugecapsule
0x1012bfa262,donkey_hugeflame
0x0f877a9c24,donkey_hulahoop
0x0aff177620,donkey_ice
0x0ee867d617,donkey_iceberg
0x1376ee2d73,donkey_iceberg_wind
0x11470f053e,donkey_iceberghit
0x0e73c8587c,donkey_iceshot
0x0f556ce5aa,donkey_illusion
0x107341156b,donkey_inkbullet
0x0fd0bc85a9,donkey_ironball
0x10e2d6639c,donkey_jethammer
0x0fd5ba0d74,donkey_kaminari
0x0b12f5f565,donkey_kart
0x0deb9aa26d,donkey_kassar
0x0ee6d92fa7,donkey_kinopio
0x13c01f691b,donkey_kinopiospore
0x0ce2f4366c,donkey_knife
0x0d21feae99,donkey_koopag
0x0f4dbaecab,donkey_kumatora
0x12182dfe44,donkey_kurofukuhat
0x0cb1f80a88,donkey_laser
0x0df9074d15,donkey_laser2
0x11d406ea48,donkey_leafcutter
0x11d521f3fd,donkey_leafshield
0x0eb90829fc,donkey_leftarm
0x10a3c0abea,donkey_lightning
0x14f97a63cc,donkey_lightshuriken
0x116be5b440,donkey_littlemacg
0x15d5f3f2fa,donkey_lock_on_cursor
0x13af14c3fd,donkey_lockoncursor
0x18ce79fb21,donkey_lockoncursorready
0x0faa49879b,donkey_lucariom
0x10ccb363f5,donkey_magichand
0x107653ebcf,donkey_mainlaser
0x0dac82233d,donkey_mantle
0x0c42e96ada,donkey_mario
0x0ba38d960d,donkey_mask
0x10e0a941f6,donkey_maskfinal
0x0caa427de2,donkey_mball
0x1588698ba8,donkey_megaphonelaser
0x0be4d63dba,donkey_melt
0x0dd3bc2d45,donkey_meteor
0x0ea5382fa4,donkey_mewtwom
0x11f9f1ddff,donkey_miimissile
0x138c8cda59,donkey_miipartshead
0x0b60c4c92b,donkey_milk
0x0e89e3242d,donkey_missile
0x0bb6aa3e05,donkey_mona
0x0f49515deb,donkey_moneybag
0x125b4e781a,donkey_monsterball
0x0b3f0e12d5,donkey_moon
0x11604a7f82,donkey_narrowbeam
0x0b3ff6bcee,donkey_navy
0x0d14b1d322,donkey_needle
0x11b08e4d18,donkey_needlehave
0x1668e1afba,donkey_newdededehammer
0x0dbc308603,donkey_nikita
0x14231cdc8b,donkey_nikitamissile
0x14d1bb09a2,donkey_normal_weapon
0x0f62a0bc53,donkey_obakyumu
0x0e6b2ba6e3,donkey_octopus
0x0d05b85a25,donkey_office
0x0a78a95abc,donkey_oil
0x0aa9d1bccb,donkey_pad
0x0cfa197d4b,donkey_panel
0x10948c3636,donkey_parachute
0x10252f70f7,donkey_paralyzer
0x173da639b9,donkey_paralyzer_bullet
0x0f4db46bd1,donkey_parasail
0x0e9450624c,donkey_partner
0x0c4519f62e,donkey_paula
0x0e238825e4,donkey_peanuts
0x1214f5239f,donkey_pfushigisou
0x0ecdedaaf4,donkey_phantom
0x0b452f5aa6,donkey_pick
0x156c288208,donkey_picopicohammer
0x0c1c7ea567,donkey_piece
0x0af8016779,donkey_pig
0x0ded363cb9,donkey_pikmin
0x102e384809,donkey_piratehat
0x0d5c710dca,donkey_pkfire
0x0edfa00488,donkey_pkflash
0x0f3c8bc0e9,donkey_pkfreeze
0x12aa727f69,donkey_pkstarstorm
0x1046b61c62,donkey_pkthunder
0x0c292a791f,donkey_plate
0x1065252645,donkey_plizardon
0x0eaa9b21f6,donkey_plunger
0x0e977f34f2,donkey_pointer
0x135978364d,donkey_poisonbreath
0x0d05b90160,donkey_pompon
0x0aa08048cd,donkey_poo
0x0a2ae58121,donkey_pot
0x1027932efd,donkey_powerstar
0x12aa7bd8d0,donkey_psychobreak
0x0f1a105a11,donkey_ptrainer
0x0b44f5e4d0,donkey_pump
0x100cc186d6,donkey_pumpwater
0x0d97a9e626,donkey_punch1
0x0d0ea0b79c,donkey_punch2
0x0d79a7870a,donkey_punch3
0x10c343a9af,donkey_pushfinal
0x119cece4e5,donkey_pushobject
0x10748ea19d,donkey_pzenigame
0x0d59a5aaa9,donkey_qigong
0x0b85bebebc,donkey_rail
0x1795d2f7ac,donkey_rapidshot_bullet
0x16a3440e81,donkey_reflectionboard
0x12ea46913d,donkey_remainclown
0x0d8b98a61c,donkey_rescue
0x0eba9bb678,donkey_reserve
0x0eefa4e64c,donkey_reticle
0x15744102a7,donkey_reticle_cursor
0x0f21931027,donkey_rightarm
0x0bc9f17909,donkey_riki
0x0b533ea04b,donkey_ring
0x110d365c2c,donkey_rockbuster
0x121bcaf10d,donkey_rockmandash
0x11aa287065,donkey_rockmanexe
0x0f38c9bc78,donkey_rockmanx
0x0d0b1f29df,donkey_roller
0x10d6c2375c,donkey_rollerink
0x0b6dfc820a,donkey_rope
0x0cfa6dab91,donkey_rope2
0x19b41453c7,donkey_rosettaticomissile
0x0f0d58da25,donkey_roysword
0x0bfa60d209,donkey_rpg7
0x0dcb0efcc5,donkey_rubber
0x0f00cb1f30,donkey_rushcoil
0x1082f8c5aa,donkey_ryusensya
0x0b5989a4f0,donkey_sack
0x0d26ae6f7a,donkey_samusp
0x0eef147dd1,donkey_scarier
0x0dc519ea80,donkey_search
0x0b9865b63b,donkey_seed
0x112d23baba,donkey_shadowball
0x12cd090782,donkey_shadowmario
0x14495afe59,donkey_shinkuhadoken
0x11a55b61f0,donkey_shinryuken
0x1aeacc8385,donkey_shootingstarrockman
0x0d8b689241,donkey_shovel
0x0da4499821,donkey_shrine
0x0f1c6ee806,donkey_shuriken
0x1160c0fbe3,donkey_silhouette
0x12af65b1c7,donkey_silhouettel
0x0db0920c25,donkey_simple
0x0f09e847a3,donkey_simple2l
0x0ff3e77ac0,donkey_simple2r
0x0c57876ce8,donkey_sleep
0x10076bc8d6,donkey_slingshot
0x0e180c7c37,donkey_slosher
0x0cc5a76169,donkey_spark
0x0cc72a20e7,donkey_spear
0x103eece6d5,donkey_spearhand
0x162bfa59a9,donkey_specialn_bullet
0x1551d2c6a6,donkey_specialupdummy
0x10d947ee81,donkey_spikeball
0x0d9df67c06,donkey_spiral
0x0f5651d55d,donkey_spitball
0x0dcbd125d7,donkey_splash
0x11919f935a,donkey_splashbomb
0x1322aea7be,donkey_spreadbullet
0x171e51fccd,donkey_sprinkling_water
0x0d33d2d3b8,donkey_sprout
0x0c5fbddbab,donkey_squid
0x0c367d7221,donkey_stake
0x0b15390f29,donkey_star
0x124c1dcbb7,donkey_starmissile
0x10cc776e0b,donkey_starpiece
0x12869df8bb,donkey_stealthbomb
0x1401a1f822,donkey_stealthbomb_s
0x12e11c29f6,donkey_stethoscope
0x0c4194ab6e,donkey_stone
0x0e11e136af,donkey_strings
0x0c01f5567a,donkey_stuff
0x0c16d53ae0,donkey_stump
0x103946df5e,donkey_sunbullet
0x1360e4b320,donkey_supermissile
0x1138fce42c,donkey_supersonic
0x15136a79de,donkey_sweatlittlemac
0x0cb9a2191e,donkey_swing
0x0cc251694b,donkey_sword
0x0dfb19777c,donkey_sword2
0x106c4b4e46,donkey_swordbeam
0x1135db3265,donkey_swordflare
0x0cae9d2102,donkey_table
0x0b818f1bb4,donkey_takt
0x0d83228ece,donkey_tamago
0x0dbdbfdb64,donkey_tatami
0x11e3c50cad,donkey_throwsweat
0x0ec703f9aa,donkey_thunder
0x0bcd2009e8,donkey_tico
0x0c6d6f23de,donkey_timmy
0x0c48047c02,donkey_tommy
0x0e1847bafa,donkey_tomnook
0x0e14f08a71,donkey_tornado
0x129a40e4d4,donkey_tornadoshot
0x0cfcb13447,donkey_towel
0x1286085299,donkey_trafficsign
0x1164bfbc5f,donkey_trampoline
0x1501ef34b1,donkey_transportation
0x0b6bdc0be1,donkey_tree
0x1338021116,donkey_trenchmortar
0x19b26d1362,donkey_trenchmortarbullet
0x0fc3656810,donkey_triforce
0x0e7cd617cf,donkey_trolley
0x1135cdf7b0,donkey_ultrasword
0x14e97d9b1b,donkey_ultraswordhat
0x0f980ef3e0,donkey_umbrella
0x0b32525630,donkey_vine
0x0dd2a850b3,donkey_vortex
0x109a29c6e3,donkey_waddledee
0x106e95807d,donkey_wariobike
0x0f4203d36e,donkey_warioman
0x0f32ca0a0a,donkey_warpstar
0x0ca387ba9e,donkey_water
0x12f1732389,donkey_waterdragon
0x122642b421,donkey_waterstream
0x0b06e6f8b4,donkey_wave
0x0c5f1de559,donkey_weeds
0x0ba9b0294e,donkey_whip
0x0c8b1862b3,donkey_whip2
0x0f20faa51a,donkey_whiphand
0x0fb7e3dea0,donkey_whipwire
0x1091ddceaf,donkey_whitebear
0x15649fd49c,donkey_wickedweavearm
0x1589112a47,donkey_wickedweaveleg
0x0f04e34951,donkey_widebeam
0x0c5e8a584c,donkey_wiibo
0x0be6e8a4b8,donkey_win1
0x0b7fe1f502,donkey_win2
0x0b08e6c594,donkey_win3
0x0dfa0dc8fa,donkey_window
0x0fedaae668,donkey_windummy
0x0b64e05079,donkey_wing
0x0f38bbd358,donkey_winsword
0x0fd1e0d1bc,donkey_wirerope
0x0d424461f5,donkey_wolfen
0x106e615814,donkey_yoshibg01
0x0f43d47e6d,donkey_yoshimob
0x0b8bea575c,donkey_yoyo
0x0f91203f7d,donkey_yoyohead
0x137916d10f,duckhunt_airshooter
0x0eacfec1ec,duckhunt_ally1
0x0e35f79056,duckhunt_ally2
0x0e42f0a0c0,duckhunt_ally3
0x0edc943563,duckhunt_ally4
0x0eab9305f5,duckhunt_ally5
0x0e329a544f,duckhunt_ally6
0x11caa86f22,duckhunt_allyarm1
0x1153a13e98,duckhunt_allyarm2
0x1124a60e0e,duckhunt_allyarm3
0x11cdc5ab3b,duckhunt_allyarm5
0x1154ccfa81,duckhunt_allyarm6
0x17c452cfd2,duckhunt_allyarmbullet1
0x175d5b9e68,duckhunt_allyarmbullet2
0x172a5caefe,duckhunt_allyarmbullet3
0x13fa0067c4,duckhunt_ancientbow
0x188c0066a8,duckhunt_ancientbowarrow
0x0ffb52812b,duckhunt_arrow1
0x0f625bd091,duckhunt_arrow2
0x16ae7d2f12,duckhunt_artisticpoint
0x0fd1095072,duckhunt_arwing
0x13269b9717,duckhunt_arwingshot
0x1a8b6f00be,duckhunt_attackairf_bullet
0x1151b6a758,duckhunt_auraball
0x16b20a34df,duckhunt_autoaimbullet
0x141d3ac7c8,duckhunt_autoreticle
0x0cb8a57bce,duckhunt_axe
0x13b21dcc43,duckhunt_background
0x112d7ec781,duckhunt_backpack
0x1528661cb2,duckhunt_balanceboard
0x109b8d66a4,duckhunt_balloon
0x1231b085de,duckhunt_barreljet
0x137a54805d,duckhunt_barreljets
0x0c4b534c7d,duckhunt_bat
0x0eec4d689b,duckhunt_baton
0x0fecbe312c,duckhunt_batten
0x0dff42e26d,duckhunt_beam
0x0e62d73a70,duckhunt_beast
0x0fb78bc5d7,duckhunt_beetle
0x10fbe55b5b,duckhunt_bigbird
0x14b5379bae,duckhunt_bigbirdbase
0x12abd91064,duckhunt_bigpacman
0x11c3b31b91,duckhunt_bindball
0x0dee6be23f,duckhunt_bird
0x12b9e2b704,duckhunt_blackhole
0x1029640e56,duckhunt_blaster
0x1788a75b32,duckhunt_blaster_bullet
0x15a75002f8,duckhunt_blasterchest
0x140028bd27,duckhunt_blasterhead
0x141fd94eff,duckhunt_blasterwing
0x14ee821d44,duckhunt_blazepillar
0x111c69e5f0,duckhunt_blizzard
0x0dd0e68685,duckhunt_blue
0x13b675fe61,duckhunt_bluefalcon
0x14f9d8a06e,duckhunt_blunderbuss
0x0dcedf3526,duckhunt_bomb
0x0f46fc8894,duckhunt_bonnie
0x0d8535ef00,duckhunt_book
0x120b6a8df4,duckhunt_boomerang
0x137e4b3864,duckhunt_bosspackun
0x143dc4d3d6,duckhunt_bottomshoot
0x0c4cd93049,duckhunt_bow
0x11a36b2211,duckhunt_bowarrow
0x148651b5a0,duckhunt_bowlingball
0x0cdc662dd8,duckhunt_box
0x0f830c0b3a,duckhunt_breath
0x0e279b8dc1,duckhunt_broom
0x0e94446c59,duckhunt_bruce
0x0ea03702b5,duckhunt_brush
0x0f5e08727f,duckhunt_bucket
0x11c024233c,duckhunt_building
0x0f032474ac,duckhunt_bullet
0x1022658383,duckhunt_bunshin
0x0e2cae70c6,duckhunt_burst
0x0cfb990e8b,duckhunt_bus
0x15271af1b6,duckhunt_butterflynet
0x0b5ae8de4d,duckhunt_c4
0x11980a5123,duckhunt_c4switch
0x0cb7f3df30,duckhunt_can
0x1308095c24,duckhunt_cannonball
0x0c4dfce253,duckhunt_cap
0x0e98ad62ae,duckhunt_cappy
0x1500b3babd,duckhunt_capsuleblock
0x106cc68cc7,duckhunt_chakram
0x154efbfb76,duckhunt_championbelt
0x10a891d59f,duckhunt_changer
0x15599dc15a,duckhunt_chaosemerald
0x1399427df5,duckhunt_chargeshot
0x10ab4c5d0d,duckhunt_chariot
0x157c2e5eec,duckhunt_chariotsight
0x0e31a123a9,duckhunt_chrom
0x0d52f56afa,duckhunt_clay
0x1377b2f2c6,duckhunt_clayrocket
0x0e63ccc6a2,duckhunt_cloud
0x0fd1d5fbee,duckhunt_coffin
0x0f55befca6,duckhunt_condor
0x19f549ab9a,duckhunt_copy_inkling_gun
0x1a41ce9771,duckhunt_copy_inkling_tank
0x0e55b36342,duckhunt_crack
0x10f1acd5db,duckhunt_cracker
0x0e867820a9,duckhunt_crash
0x126b1cbc93,duckhunt_crashbomb
0x0e0683c44f,duckhunt_cross
0x0e01e96d92,duckhunt_crown
0x10783c422d,duckhunt_crystal
0x0ec3637d51,duckhunt_cshot
0x0ff92dafc6,duckhunt_cypher
0x11f920c251,duckhunt_daimonji
0x12903be89c,duckhunt_deathball
0x0d8bf96603,duckhunt_dein
0x0f3a0a6fb5,duckhunt_dein_s
0x0febfec4dd,duckhunt_demonp
0x1039921098,duckhunt_dengeki
0x144e5350d0,duckhunt_dengekidama
0x0e4bd3d57f,duckhunt_diver
0x11b2dabdcb,duckhunt_dkbarrel
0x11f3d855f2,duckhunt_doclouis
0x0e0a2b23cb,duckhunt_dokan
0x0fa36d2b32,duckhunt_dolfin
0x13528829e2,duckhunt_doseitable
0x0e37f5f310,duckhunt_doyle
0x1360706442,duckhunt_dragonhand
0x12f8070d1e,duckhunt_drcapsule
0x110796417b,duckhunt_drmantle
0x0fece44e4e,duckhunt_dunban
0x0f0c416a3d,duckhunt_elwind
0x0e7ab14d06,duckhunt_entry
0x14223f1070,duckhunt_entryobject
0x0c5b35cec0,duckhunt_esa
0x17903d5f6c,duckhunt_escapeairdummy
0x0f0c0b4b81,duckhunt_esword
0x12df674014,duckhunt_explosion
0x17d8f358b5,duckhunt_explosiveflame
0x1fcf072b63,duckhunt_explosiveflame_reserve
0x165258248f,duckhunt_exprosiveshot
0x0e718c17a3,duckhunt_fairy
0x142883b6f4,duckhunt_falconpunch
0x0ebc79e92e,duckhunt_fence
0x127c117653,duckhunt_finalbeam
0x126d387601,duckhunt_finalbird
0x1137e22627,duckhunt_finalcan
0x14102440f7,duckhunt_finalcutter
0x182c73daa7,duckhunt_finalcuttershot
0x11d5f2a588,duckhunt_finaldog
0x129e094d48,duckhunt_finalduck
0x136bedc4e0,duckhunt_finalenemy
0x13387f01ba,duckhunt_finalgrass
0x14d78bb4ae,duckhunt_finalgunman
0x0ea3d9dba8,duckhunt_fiora
0x0d160e45fe,duckhunt_fire
0x0e40c66f53,duckhunt_fire2
0x110e8dfe3b,duckhunt_fireball
0x14e009060d,duckhunt_firehydrant
0x19776747d4,duckhunt_firehydrantwater
0x139bed8ef6,duckhunt_firepillar
0x1129f1dee0,duckhunt_firework
0x144716153e,duckhunt_fishingline
0x130b87f14f,duckhunt_fishingrod
0x14282556f4,duckhunt_flamepillar
0x0f172120f1,duckhunt_flare1
0x0f8e28714b,duckhunt_flare2
0x133d08ec0e,duckhunt_flaredummy
0x16e2e1a2cf,duckhunt_flaregrenades
0x0efe5e8f75,duckhunt_flash
0x0f1ee08503,duckhunt_flower
0x12fa05433e,duckhunt_flowerpot
0x0d9ae865c6,duckhunt_food
0x0ea294965a,duckhunt_forge
0x0ec37bd7c8,duckhunt_forte
0x123ad49343,duckhunt_fourwings
0x15f38c4614,duckhunt_fullthrottle
0x12c8adfbbb,duckhunt_furniture
0x0e95a3bf90,duckhunt_fusin
0x14527bb159,duckhunt_fusionsword
0x0f90856b20,duckhunt_ganond
0x0f59293e3a,duckhunt_garlic
0x0df6fbd4a5,duckhunt_gate
0x0e2c76fd76,duckhunt_gbeam
0x12bc838765,duckhunt_gekkougas
0x1148508ad9,duckhunt_gigafire
0x14a5b31146,duckhunt_gimmickjump
0x10209d467b,duckhunt_godwing
0x11e57d9392,duckhunt_gomorrah
0x129dbfc85d,duckhunt_gongfinal
0x0e540c0537,duckhunt_gordo
0x0ef99d4f85,duckhunt_grass
0x109556be85,duckhunt_grenade
0x18d33cc9dc,duckhunt_grenadelauncher
0x13480db008,duckhunt_groundbomb
0x0c9e54a0b9,duckhunt_gun
0x0f612c7bdd,duckhunt_gunman
0x1539405fcb,duckhunt_gunmanbullet
0x15cb810f0f,duckhunt_gunnercharge
0x108a529147,duckhunt_gunship
0x0d524168f5,duckhunt_gyro
0x137625191d,duckhunt_gyroholder
0x10e0de9d93,duckhunt_hadoken
0x0dd2272d28,duckhunt_hair
0x0f67c2ceef,duckhunt_hammer
0x14a20d0cb1,duckhunt_hardknuckle
0x0c46c4c9ab,duckhunt_hat
0x0fc39daa7f,duckhunt_helmet
0x11256ad55f,duckhunt_himohebi
0x12e12498bd,duckhunt_himohebi2
0x0d261d71a0,duckhunt_hole
0x14a6522b22,duckhunt_hominglaser
0x150192fe0c,duckhunt_homingtarget
0x11a79ab6f7,duckhunt_hookshot
0x153e1cbae8,duckhunt_hookshothand
0x0d658e97f7,duckhunt_horn
0x0e330aff6e,duckhunt_horse
0x0e3645e9eb,duckhunt_house
0x112dc26f9c,duckhunt_hugebeam
0x14ea4d80a4,duckhunt_hugecapsule
0x129ec68e10,duckhunt_hugeflame
0x112d2a1d7a,duckhunt_hulahoop
0x0c1f80e1ec,duckhunt_ice
0x10b2aad779,duckhunt_iceberg
0x15317333f7,duckhunt_iceberg_wind
0x13f9886c02,duckhunt_iceberghit
0x1029055912,duckhunt_iceshot
0x11ff3c64f4,duckhunt_illusion
0x12ff383919,duckhunt_inkbullet
0x117aec04f7,duckhunt_ironball
0x126eaf4fee,duckhunt_jethammer
0x117fea8c2a,duckhunt_kaminari
0x0d80c7ec69,duckhunt_kart
0x0f2344d793,duckhunt_kassar
0x10bc142ec9,duckhunt_kinopio
0x158782779f,duckhunt_kinopiospore
0x0eebd0485e,duckhunt_knife
0x0fe920db67,duckhunt_koopag
0x11e7ea6df5,duckhunt_kumatora
0x1437fc05aa,duckhunt_kurofukuhat
0x0eb8dc74ba,duckhunt_laser
0x0f31d938eb,duckhunt_laser2
0x136a818374,duckhunt_leafcutter
0x136ba69ac1,duckhunt_leafshield
0x10e3c52892,duckhunt_leftarm
0x122fb98798,duckhunt_lightning
0x1613e8b9eb,duckhunt_lightshuriken
0x13d562dd7c,duckhunt_littlemacg
0x177013d54b,duckhunt_lock_on_cursor
0x15e889dd79,duckhunt_lockoncursor
0x1a702a3fbe,duckhunt_lockoncursorready
0x11001906c5,duckhunt_lucariom
0x1240ca4f87,duckhunt_magichand
0x12fa2ac7bd,duckhunt_mainlaser
0x0f645c56c3,duckhunt_mantle
0x0e4bcd14e8,duckhunt_mario
0x0d31bf8f01,duckhunt_mask
0x126cd06d84,duckhunt_maskfinal
0x0ea36603d0,duckhunt_mball
0x172d89ac19,duckhunt_megaphonelaser
0x0d76e424b6,duckhunt_melt
0x0f1b6258bb,duckhunt_meteor
0x10fff52eca,duckhunt_mewtwom
0x134776b4c3,duckhunt_miimissile
0x15cb11c4dd,duckhunt_miipartshead
0x0df2f6d027,duckhunt_milk
0x10d32e2543,duckhunt_missile
0x0d24982709,duckhunt_mona
0x11e301dcb5,duckhunt_moneybag
0x14749f83f4,duckhunt_monsterball
0x0dad3c0bd9,duckhunt_moon
0x13decd16be,duckhunt_narrowbeam
0x0dadc4a5e2,duckhunt_navy
0x0fdc6fa6dc,duckhunt_needle
0x130e092424,duckhunt_needlehave
0x18d422cc87,duckhunt_newdededehammer
0x0f74eef3fd,duckhunt_nikita
0x16c98e06ac,duckhunt_nikitamissile
0x163b29d385,duckhunt_normal_weapon
0x11c8f03d0d,duckhunt_obakyumu
0x1031e6a78d,duckhunt_octopus
0x0fcd662fdb,duckhunt_office
0x0c983ecd70,duckhunt_oil
0x0c49462b07,duckhunt_pad
0x0ef33d0379,duckhunt_panel
0x1218f51a44,duckhunt_parachute
0x12a9565c85,duckhunt_paralyzer
0x196572b6cb,duckhunt_paralyzer_bullet
0x11e7e4ea8f,duckhunt_parasail
0x10ce9d6322,duckhunt_partner
0x0e4c3d881c,duckhunt_paula
0x107945248a,duckhunt_peanuts
0x143b24d871,duckhunt_pfushigisou
0x109720ab9a,duckhunt_phantom
0x0dd71d43aa,duckhunt_pick
0x17c9c8a5b9,duckhunt_picopicohammer
0x0e155adb55,duckhunt_piece
0x0c1896f0b5,duckhunt_pig
0x0f25e84947,duckhunt_pikmin
0x12a241647b,duckhunt_piratehat
0x0f94af7834,duckhunt_pkfire
0x10856d05e6,duckhunt_pkflash
0x1196db41b7,duckhunt_pkfreeze
0x1485a38487,duckhunt_pkstarstorm
0x12cacf3010,duckhunt_pkthunder
0x0e200e072d,duckhunt_plate
0x12e95c0a37,duckhunt_plizardon
0x10f0562098,duckhunt_plunger
0x10cdb2359c,duckhunt_pointer
0x151ee528c9,duckhunt_poisonbreath
0x0fcd67749e,duckhunt_pompon
0x0c4017df01,duckhunt_poo
0x0cca7216ed,duckhunt_pot
0x12abea028f,duckhunt_powerstar
0x1485aa233e,duckhunt_psychobreak
0x11b040db4f,duckhunt_ptrainer
0x0dd6c7fddc,duckhunt_pump
0x1280b8aaa4,duckhunt_pumpwater
0x0f5f7793d8,duckhunt_punch1
0x0fc67ec262,duckhunt_punch2
0x0fb179f2f4,duckhunt_punch3
0x124f3a85dd,duckhunt_pushfinal
0x13226b8dd9,duckhunt_pushobject
0x12f8f78def,duckhunt_pzenigame
0x0f917bdf57,duckhunt_qigong
0x0d178ca7b0,duckhunt_rail
0x19cd0678de,duckhunt_rapidshot_bullet
0x181f876dbc,duckhunt_reflectionboard
0x14c5976ad3,duckhunt_remainclown
0x0f4346d3e2,duckhunt_rescue
0x10e056b716,duckhunt_reserve
0x10b569e722,duckhunt_reticle
0x17d1a12516,duckhunt_reticle_cursor
0x118bc39179,duckhunt_rightarm
0x0d5bc36005,duckhunt_riki
0x0dc10cb947,duckhunt_ring
0x13b3b13510,duckhunt_rockbuster
0x14341b0ae3,duckhunt_rockmandash
0x1314af1959,duckhunt_rockmanexe
0x1192993d26,duckhunt_rockmanx
0x0fc3c15c21,duckhunt_roller
0x125abb1b2e,duckhunt_rollerink
0x0dffce9b06,duckhunt_rope
0x0ef349d5a3,duckhunt_rope2
0x1bd41a8ed6,duckhunt_rosettaticomissile
0x11a7085b7b,duckhunt_roysword
0x0d6852cb05,duckhunt_rpg7
0x0f03d0893b,duckhunt_rubber
0x11aa9b9e6e,duckhunt_rushcoil
0x120e81e9d8,duckhunt_ryusensya
0x0dcbbbbdfc,duckhunt_sack
0x0fee701a84,duckhunt_samusp
0x10b5d97cbf,duckhunt_scarier
0x0f0dc79f7e,duckhunt_search
0x0d0a57af37,duckhunt_seed
0x1393a4d386,duckhunt_shadowball
0x14e2d8fc6c,duckhunt_shadowmario
0x16a3c8247e,duckhunt_shinkuhadoken
0x131bdc08cc,duckhunt_shinryuken
0x1c801cadaa,duckhunt_shootingstarrockman
0x0f43b6e7bf,duckhunt_shovel
0x0f6c97eddf,duckhunt_shrine
0x11b63e6958,duckhunt_shuriken
0x13de4792df,duckhunt_silhouette
0x1480b44a29,duckhunt_silhouettel
0x0f784c79db,duckhunt_simple
0x11a3b8c6fd,duckhunt_simple2l
0x1159b7fb9e,duckhunt_simple2r
0x0e5ea312da,duckhunt_sleep
0x128b12e4a4,duckhunt_slingshot
0x1042c17d59,duckhunt_slosher
0x0ecc831f5b,duckhunt_spark
0x0ece0e5ed5,duckhunt_spear
0x12b295caa7,duckhunt_spearhand
0x1897393a94,duckhunt_specialn_bullet
0x17f432e117,duckhunt_specialupdummy
0x12553ec2f3,duckhunt_spikeball
0x0f552809f8,duckhunt_spiral
0x11fc015403,duckhunt_spitball
0x0f030f5029,duckhunt_splash
0x132f18fa66,duckhunt_splashbomb
0x156533b93a,duckhunt_spreadbullet
